"commentId","commentUrl","text","likesCount","threadingDepth"
"747250621117455","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0RYWoYp17bnKP1QzMSq2DA5r5mbFiEbti4jxfL7hLvfeqfi2h1QGQm1T1VcTU6zcUl?comment_id=747250621117455","i like violating academic integrity as much as i like going to school, do i like going to school? No","1","0"
"1527617778523870","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0Dq7q81oADWMkbVH3UtwXz7xyQFgDLBwBuDXM79LGnUK3mJaRZBQ7hwTtjiVyhcnxl?comment_id=1527617778523870","Kindly pm me po.","0","0"
"1195416675460394","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02qyJ9CoHBuezTeejhvZZnULdGAvZeANGwPD1MCSgNHLbZoNUpCCpLP2tPWtJzXEdsl?comment_id=1195416675460394","Automatic papasok sa account mo next sem. Pwede mo din gawing pang enroll","0","0"
"1167529642207031","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02qyJ9CoHBuezTeejhvZZnULdGAvZeANGwPD1MCSgNHLbZoNUpCCpLP2tPWtJzXEdsl?comment_id=1167529642207031","You can ask if  pwede icredit na lang yan as advance payment for next sem","0","0"
"1760598647893719","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0dbnbeVa3x9m4CQfq1A4HQsQzQqSsbhaSJFvrcJeHzVw8Vt17PcGPqBHkzxB13CQel?comment_id=1760598647893719","pa mention nayan","1","0"
"1304826188075467","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0dbnbeVa3x9m4CQfq1A4HQsQzQqSsbhaSJFvrcJeHzVw8Vt17PcGPqBHkzxB13CQel?comment_id=1304826188075467","Mention ko den kya yung boy na may gf na pero interested sakin","0","0"
"1374842547635860","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0GP6epdTn9tEPByqGJCjCPY13WMHa4kbck5dnvCCuhFq4wmtvosB1NWLAsgYW9vYnl?comment_id=1374842547635860","someone from my class got 1k stolen one time. we should really stop it cuz im already tired from it😭","0","0"
"849680384657971","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02hKatbk2Yygs6iVvideHp22p5VEGU7mJ5KcHWZNABNRyiQ6kRJx26UjrgtjwQncrVl?comment_id=849680384657971","Maliit at natapilok daw Macey","2","0"
"1342515217611664","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0eVmfrxpmrcw68XxQuApvFuCTMJ2ojYLaMJru6QGv9tCWgStJ8SHAckuR4kG786K9l?comment_id=1342515217611664","Jayson De Vela Barreto man sain kamo kato nag pwesto si istorya mo sako","2","0"
"2076101809805043","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0eVmfrxpmrcw68XxQuApvFuCTMJ2ojYLaMJru6QGv9tCWgStJ8SHAckuR4kG786K9l?comment_id=2076101809805043","Library 2f 6/10. Bandang nap area, timingan nalang pag walang tao","1","0"
